date t temp ph ox ortp nh4 no silica cod bod phyto chla chlor dyno chrys crip daph eudi cyc daph_lit light ortp_krivica ortp_misca ortp_radovna q_jezernica q_krivica q_misca q_radovna q_natega diat light_m
34743 728703 4.351704087 7.962936834 9.31932397 0.007273364 0.418773719 0.953277323 1.300312716 1.745913506 0.996942044 0.793993935 0.002597775 0.00225 0.001629626 0 0.246204959 0.004810423 2.71198609 0.037706578 0.168364789 136.836 0.034 0.117 0.046 25920 1641.6 11232 38262.85714 26265.6 0.2239 82.64592
34744 728704 4.347537886 7.962778259 9.375916532 0.007280346 0.417628427 0.962703301 1.298855995 1.742244702 1.0143351 0.805092723 0.00264124 0.00225 0.001671358 0 0.244697048 0.004580515 2.649432615 0.036566878 0.160318018 138.2472 0.034386811 0.116972807 0.045923971 25920 1641.6 11232 38262.85714 26265.6 0.23334 36.21996
34745 728705 4.343733724 7.962633464 9.432226455 0.007287574 0.41644956 0.972151514 1.297354929 1.738894715 1.031812053 0.816478054 0.002684585 0.00225 0.001714604 0 0.243175797 0.004358144 2.58809357 0.035504557 0.152535048 139.6836 0.034793353 0.11689304 0.045703378 25920 1641.6 11232 38262.85714 26265.6 0.24294 72.96156
34746 728706 4.340275146 7.962501822 9.488254993 0.007295051 0.415237151 0.981621662 1.295809466 1.735849052 1.049371453 0.828147331 0.002727809 0.00225 0.001759379 0 0.241641532 0.004143437 2.527979022 0.034517128 0.145020304 141.1452 0.035215666 0.116763414 0.045349467 25920 1641.6 11232 38262.85714 26265.6 0.25268 18.12132
34747 728707 4.337145695 7.962382708 9.544003402 0.007302777 0.413991237 0.991113442 1.294219556 1.733093222 1.067011851 0.840097961 0.002770914 0.00225 0.0018057 0 0.240094579 0.00393652 2.469099036 0.033602105 0.137778211 142.632 0.035649789 0.116586644 0.044873482 25920 1641.6 11232 38262.85714 26265.6 0.26256 89.06436
34748 728708 4.334328915 7.962275495 9.599472935 0.007310756 0.412711853 1.000626554 1.29258515 1.730612734 1.084731796 0.852327346 0.0028139 0.00225 0.001853581 0 0.238535263 0.00373752 2.411463677 0.032757 0.130813191 144.1314 0.036091764 0.116365446 0.044286667 33264 2851.2 16156.8 38262.85714 26265.6 0.27257 6.0102
34749 728709 4.331808349 7.962179557 9.654664847 0.007318989 0.411399035 1.010160696 1.290906198 1.728393096 1.102529841 0.864832892 0.002856769 0.00225 0.001903038 0 0.23696391 0.003546562 2.355083011 0.031979328 0.124129672 145.656 0.036537631 0.116102536 0.043600266 41385.6 2851.2 16156.8 38262.85714 26265.6 0.28271 110.65572
34750 728710 4.329567541 7.962094266 9.709580392 0.007327479 0.410052817 1.019715566 1.28918265 1.726419815 1.120404534 0.877612004 0.002899521 0.00225 0.001954086 0 0.235380847 0.003363774 2.299967103 0.031266602 0.117732076 147.2058 0.036983429 0.115800629 0.042825523 41385.6 2246.4 16156.8 38262.85714 26265.6 0.29297 160.98264
34751 728711 4.327590035 7.962018998 9.764220823 0.007336228 0.408673236 1.029290864 1.287414456 1.724678401 1.138354428 0.890662087 0.002942156 0.00225 0.002006742 0 0.233786398 0.003189281 2.246126021 0.030616335 0.111624829 148.7682 0.0374252 0.11546244 0.041973682 33264 1641.6 16156.8 38262.85714 26265.6 0.30335 132.13368
34752 728712 4.325859375 7.961953125 9.818587396 0.007345238 0.407260327 1.038886287 1.285601565 1.723154362 1.156378072 0.903980544 0.002984677 0.00225 0.00206102 0 0.23218089 0.00302321 2.193569828 0.030026042 0.105812355 150.3558 0.037858983 0.115090686 0.041055989 33264 2246.4 16156.8 38262.85714 26265.6 0.31383 29.62008
34753 728713 4.324359104 7.961896021 9.872681365 0.007354511 0.405814126 1.048501535 1.283743928 1.721833207 1.174474016 0.917564782 0.003027083 0.00225 0.002116936 0 0.230564649 0.002865688 2.14230859 0.029493235 0.100299078 151.956 0.038280818 0.114688083 0.040083686 33264 2851.2 16156.8 38262.85714 26265.6 0.32441 14.5460834
34754 728714 4.323072765 7.96184706 9.926503984 0.00736405 0.404334667 1.058136306 1.281841495 1.720700442 1.192640813 0.931412204 0.003069375 0.00225 0.002174507 0 0.228938 0.002716841 2.092352374 0.029015428 0.095089424 153.5814 0.038686747 0.114257344 0.039068018 41385.6 2419.2 16156.8 38262.85714 26265.6 0.33508 30.96833362
34755 728715 4.321983902 7.961805616 9.980056507 0.007373856 0.402821986 1.067790299 1.279894215 1.719741578 1.210877011 0.945520216 0.003111555 0.00225 0.002233746 0 0.227301269 0.002576795 2.043711245 0.028590134 0.090187817 155.2194 0.039072808 0.113801187 0.03802023 41385.6 2419.2 16156.8 38262.85714 26265.6 0.34584 86.2974
34756 728716 4.32107606 7.961771061 10.03334019 0.007383931 0.401276119 1.077463213 1.27790204 1.718942121 1.229181162 0.959886222 0.003153623 0.00225 0.00229467 0 0.225654782 0.002445677 1.996395269 0.028214868 0.085598682 156.8826 0.039435044 0.113322327 0.036951565 50457.6 3024 18662.4 38262.85714 26265.6 0.35668 9.4122
34757 728717 4.320332781 7.96174277 10.08635628 0.007394279 0.399697101 1.087154745 1.275864918 1.718287582 1.247551816 0.974507626 0.00319558 0.00225 0.002357295 0 0.223998864 0.002323613 1.95041451 0.027887142 0.081326442 158.5584 0.039769492 0.112823479 0.035873268 70156.8 2419.2 18662.4 38262.85714 26265.6 0.3676 64.72872
