date t temp ph ox ortp nh4 no silica cod bod phyto chla chlor dyno chrys crip daph eudi cyc daph_lit light ortp_krivica ortp_misca ortp_radovna q_jezernica q_krivica q_misca q_radovna q_natega diat light_m
34806 728766 8.185421047 8.431547582 13.20730432 0.019201912 0.12399133 1.360978602 0.569382777 2.152575099 2.858034687 2.603071856 0.004891592 0.006350354 0.197926938 0.257573701 0.1209905 0.002395604 0.728425184 0.506965475 0.083846139 251.4078 0.021708817 0.058110538 0.005 25920 1209.6 11232 34560 26265.6 1.2004 58.42368
34807 728767 8.318096839 8.454848956 13.349139 0.019553943 0.123095478 1.34531302 0.539533712 2.148867536 2.95053426 2.603036746 0.004909229 0.007004727 0.204658271 0.251106954 0.118676833 0.002563401 0.711267742 0.557950144 0.089719044 253.3104 0.021428825 0.056903262 0.005 25920 1209.6 11232 34560 26265.6 1.2184 53.13924
34808 728768 8.451268845 8.478004064 13.49038126 0.019899467 0.12224744 1.329009128 0.509966731 2.145106024 3.043010391 2.602998934 0.004926225 0.007697679 0.211580402 0.244546107 0.11637066 0.00273364 0.694386373 0.609613576 0.095677408 255.213 0.021154952 0.055708514 0.005 25920 864 11232 34560 26265.6 1.236 228.75048
34809 728769 8.584640407 8.500849506 13.63001211 0.020236569 0.121448054 1.312158073 0.480878924 2.141326529 3.13474251 2.602958436 0.004942524 0.008427167 0.218708073 0.237953893 0.114074698 0.002904693 0.677801722 0.661515551 0.101664258 257.103 0.020887872 0.054530552 0.005 25920 864 9158.4 34560 26265.6 1.2531 304.7058
34810 728770 8.717914865 8.523221881 13.76701253 0.020563337 0.120698154 1.294851001 0.452467381 2.137565017 3.225010049 2.602915268 0.004958071 0.009191152 0.226056027 0.231393046 0.111791665 0.003074932 0.661534435 0.713215848 0.107622623 258.993 0.020628259 0.053373631 0.005 25920 864 9158.4 34560 26265.6 1.2696 295.08948
34811 728771 8.85079556 8.544957791 13.90036352 0.020877856 0.119998578 1.27717906 0.424929192 2.133857454 3.313092437 2.602869446 0.004972811 0.009987591 0.233639008 0.224926299 0.109524277 0.003242729 0.645605157 0.764274247 0.113495528 260.8704 0.020376787 0.05224201 0.005 25920 864 9158.4 34560 26265.6 1.2854 123.76476
34812 728772 8.982985835 8.565893833 14.02904607 0.021178212 0.119350162 1.259233395 0.398461447 2.130239809 3.398269106 2.602820985 0.004986689 0.010814444 0.241471759 0.218616384 0.107275251 0.003406457 0.630034532 0.814250528 0.119226003 262.7352 0.02013413 0.051139944 0.005 25920 864 5529.6 34560 26265.6 1.3005 60.2154
34813 728773 9.114189029 8.585866609 14.15204116 0.021462491 0.118753742 1.241105154 0.373261237 2.126748046 3.479819485 2.602769902 0.00499965 0.011669669 0.249569023 0.212526036 0.105047305 0.003564488 0.614843206 0.862704469 0.124757074 264.5874 0.01990096 0.05007169 0.005 25920 864 5529.6 34560 26265.6 1.3147 126.6678
34814 728774 9.244108486 8.604712718 14.26832978 0.02172878 0.118210155 1.222885484 0.349525651 2.123418134 3.557023007 2.602716213 0.005011638 0.012551225 0.257945542 0.206717988 0.102843156 0.003715193 0.600051824 0.909195849 0.130031769 266.427 0.019677952 0.049041506 0.005 33264 3628.8 13651.2 34560 26265.6 1.3279 245.12544
34815 728775 9.372447545 8.62226876 14.37689294 0.021975164 0.117720237 1.204665531 0.32745178 2.120286038 3.629159102 2.602659933 0.005022599 0.013457072 0.26661606 0.201254972 0.100665521 0.003856946 0.585681032 0.953284449 0.134993116 268.254 0.019465778 0.048053647 0.005 41385.6 1123.2 11232 34560 26265.6 1.3402 282.04848
34816 728776 9.498909548 8.638371335 14.47671161 0.022199729 0.117284824 1.186536442 0.307236713 2.117387726 3.695507199 2.602601078 0.005032477 0.014385167 0.27559532 0.196199721 0.098517117 0.003988118 0.571751474 0.994530048 0.139584142 270.081 0.019265113 0.047112372 0.005 33264 1123.2 11232 34560 26265.6 1.3513 315.1386
34817 728777 9.623197836 8.652857042 14.56676679 0.022400562 0.116904753 1.168589364 0.28907754 2.114759163 3.755346731 2.602539664 0.005041216 0.015333469 0.284898066 0.19161497 0.096400662 0.004107082 0.558283796 1.032492425 0.143747875 271.8954 0.019076631 0.046221936 0.005 25920 777.6 9158.4 34560 26265.6 1.3612 273.92904
34818 728778 9.745015751 8.665562483 14.64603947 0.022575749 0.116580859 1.150915442 0.273171352 2.112436317 3.807957127 2.602475708 0.005048763 0.016299938 0.294539039 0.187563451 0.094318871 0.00421221 0.545298643 1.066731359 0.147427343 273.6846 0.018901004 0.045386596 0.005 25920 432 7257.6 34560 26265.6 1.3698 257.0847026
34819 728779 9.864066633 8.676324255 14.71351063 0.022723376 0.11631398 1.133605825 0.259715239 2.110455154 3.852617819 2.602409224 0.005055061 0.017282532 0.304532983 0.184107897 0.092274464 0.004301874 0.53281666 1.096806629 0.150565573 275.4738 0.018738907 0.04461061 0.005 25920 604.8 5529.6 34560 26265.6 1.3771 230.202
34820 728780 9.980053825 8.68497896 14.76816128 0.022841528 0.116104952 1.116751659 0.24890629 2.108851641 3.888608237 2.602340228 0.005060056 0.018279209 0.314894642 0.181311042 0.090270155 0.004374446 0.520858492 1.122278016 0.153105593 277.2378 0.018591013 0.043898233 0.005 33264 1123.2 7257.6 34560 26265.6 1.3829 346.82256
34821 728781 10.09268067 8.691363197 14.8089724 0.022928292 0.11595461 1.100444091 0.240941596 2.107661744 3.915207812 2.602268738 0.005063692 0.01928793 0.325638758 0.179235619 0.088308664 0.004428298 0.509444785 1.142705298 0.15499043 278.9892 0.018457995 0.043253724 0.005 33264 1123.2 7257.6 34560 26265.6 1.3871 321.1488
34822 728782 10.2016505 8.695313566 14.83492497 0.022981754 0.115863792 1.084774267 0.236018247 2.10692143 3.931695975 2.602194767 0.005065914 0.020306651 0.336780074 0.17794436 0.086392706 0.004461803 0.498596184 1.157648255 0.156163112 280.7406 0.018340528 0.042681338 0.005 25920 777.6 7257.6 34560 26265.6 1.3897 346.98132
34823 728783 10.30666667 8.696666667 14.845 0.023 0.115833333 1.069833333 0.234333333 2.106666667 3.937352155 2.602118333 0.005066667 0.021333333 0.348333333 0.1775 0.084525 0.004473333 0.488333333 1.166666667 0.156566667 282.4668 0.018239284 0.042185332 0.005 19526.4 777.6 5529.6 34560 26265.6 1.3906 307.17792
